period,health_centre,location,tot_patients_waiting,pct_patients_normal_waiting_time,patients_normal_waiting_time,region,year,month
2024-08,"Unidade Local de Saúde de Lisboa Ocidental, EPE","[38.7084, -9.21711]",8811,54.8,4826,Lisbon and Tagus Valley,2024,8
2024-08,"Unidade Local de Saúde de Loures-Odivelas, EPE","[38.821769, -9.176301]",6865,44.1,3028,Lisbon and Tagus Valley,2024,8
2024-08,"Unidade Local de Saúde do Alto Minho, EPE","[41.697519, -8.832517]",5926,78.0,4623,Northern,2024,8
2024-08,"Unidade Local de Saúde do Baixo Alentejo, EPE","[38.0146, -7.86863]",1951,85.5,1668,Alentejo,2024,8
2024-08,"Unidade Local de Saúde do Baixo Mondego, EPE","[40.130297609, -8.8606]",2417,97.6,2359,Central,2024,8
2025-08,"Unidade Local de Saúde da Guarda, EPE","[40.5309943471486, -7.0]",1211,71.0,860,Central,2025,8
2025-08,"Unidade Local de Saúde de Lisboa Ocidental, EPE","[38.7084, -9.21711]",9738,54.1,5264,Lisbon and Tagus Valley,2025,8
2025-08,"Unidade Local de Saúde de Vila Nova de Gaia/Espinho, EPE","[41.1254463195801, -8.0]",10781,87.6,9444,Northern,2025,8
2025-08,"Unidade Local de Saúde do Alto Ave, EPE","[41.488574, -8.338685]",7344,91.9,6748,Northern,2025,8
2025-08,"Unidade Local de Saúde do Alto Minho, EPE","[41.697519, -8.832517]",6004,75.0,4504,Northern,2025,8
2025-08,"Unidade Local de Saúde do Arco Ribeirinho, EPE","[38.6527214050293, -9.0]",3139,64.1,2013,Lisbon and Tagus Valley,2025,8
2025-08,"Unidade Local de Saúde do Baixo Mondego, EPE","[40.130297609, -8.8606]",2757,92.1,2540,Central,2025,8
2025-08,"Unidade Local de Saúde do Litoral Alentejano, EPE","[38.039936, -8.731693]",2153,89.3,1922,Alentejo,2025,8
2025-08,"Unidade Local de Saúde do Oeste, EPE","[39.4055519104004, -9.0]",2784,81.9,2281,Lisbon and Tagus Valley,2025,8
2024-09,"Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.","[38.739946, -9.161139]",1169,79.2,926,Lisbon and Tagus Valley,2024,9
2024-09,"Instituto Português Oncologia  F. Gentil - Porto, E.P.E.","[41.1811, -8.60469]",2030,79.5,1613,Northern,2024,9
2024-09,"Unidade Local de Saúde da Arrábida, EPE","[38.529351, -8.881073]",8023,61.4,4926,Lisbon and Tagus Valley,2024,9
2024-09,"Unidade Local de Saúde da Cova da Beira, EPE","[40.2776794433594, -7.0]",3107,59.1,1837,Central,2024,9
2024-09,"Unidade Local de Saúde da Guarda, EPE","[40.5309943471486, -7.0]",1551,76.5,1186,Central,2024,9
2024-09,"Unidade Local de Saúde de Braga, EPE","[41.562328338623, -8.3]",13799,76.9,10614,Northern,2024,9
2024-09,"Unidade Local de Saúde de Entre Douro e Vouga, EPE","[40.9295, -8.54567]",8072,87.9,7093,Northern,2024,9
2024-09,"Unidade Local de Saúde de Santo António, EPE","[41.147283, -8.619536]",9398,79.8,7496,Northern,2024,9
2024-09,"Unidade Local de Saúde do Alentejo Central, EPE","[38.568838, -7.903064]",6328,43.0,2723,Alentejo,2024,9
2024-09,"Unidade Local de Saúde do Alto Alentejo, EPE","[39.2999, -7.4267]",1698,63.8,1084,Alentejo,2024,9
2024-09,"Unidade Local de Saúde do Arco Ribeirinho, EPE","[38.6527214050293, -9.0]",2709,68.9,1867,Lisbon and Tagus Valley,2024,9
2024-09,"Unidade Local de Saúde do Baixo Mondego, EPE","[40.130297609, -8.8606]",2317,97.4,2256,Central,2024,9
2024-09,"Unidade Local de Saúde do Litoral Alentejano, EPE","[38.039936, -8.731693]",1956,92.1,1801,Alentejo,2024,9
2024-09,"Unidade Local de Saúde do Médio Ave, EPE","[41.3422317504883, -8.0]",3395,78.7,2673,Northern,2024,9
2025-09,"Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.","[38.739946, -9.161139]",1197,74.1,887,Lisbon and Tagus Valley,2025,9
2025-09,"Unidade Local de Saúde da Arrábida, EPE","[38.529351, -8.881073]",8135,64.3,5233,Lisbon and Tagus Valley,2025,9
2025-09,"Unidade Local de Saúde da Lezíria, EPE","[39.232503, -8.715083]",5052,59.6,3011,Lisbon and Tagus Valley,2025,9
2025-09,"Unidade Local de Saúde de Almada-Seixal, EPE","[38.67381, -9.17597]",10940,57.8,6320,Lisbon and Tagus Valley,2025,9
2025-09,"Unidade Local de Saúde de Barcelos/Esposende, EPE","[41.533438, -8.616604]",4696,84.2,3956,Northern,2025,9
2025-09,"Unidade Local de Saúde de São José, EPE","[38.7169, -9.13654]",21922,51.2,11221,Lisbon and Tagus Valley,2025,9
2025-09,"Unidade Local de Saúde de Trás-os-Montes e Alto Douro, EPE","[41.310331, -7.760103]",4408,78.9,3477,Northern,2025,9
2024-10,"Unidade Local de Saúde da Guarda, EPE","[40.5309943471486, -7.0]",1589,75.6,1202,Central,2024,10
2024-10,"Unidade Local de Saúde de Braga, EPE","[41.562328338623, -8.3]",13236,78.1,10331,Northern,2024,10
2024-10,"Unidade Local de Saúde de Matosinhos, EPE","[41.181859, -8.663374]",6491,82.9,5380,Northern,2024,10
2024-10,"Unidade Local de Saúde do Estuário do Tejo, EPE","[38.977344, -8.984882]",6815,63.3,4314,Lisbon and Tagus Valley,2024,10
2024-10,"Unidade Local de Saúde do Médio Ave, EPE","[41.3422317504883, -8.0]",3719,81.4,3026,Northern,2024,10
2024-11,"Hospital de Cascais, PPP","[38.730076, -9.418207]",3525,91.4,3222,Lisbon and Tagus Valley,2024,11
2024-11,"Unidade Local de Saúde da Guarda, EPE","[40.5309943471486, -7.0]",1630,78.0,1272,Central,2024,11
2024-11,"Unidade Local de Saúde da Lezíria, EPE","[39.232503, -8.715083]",4595,72.0,3308,Lisbon and Tagus Valley,2024,11
2024-11,"Unidade Local de Saúde da Póvoa de Varzim/Vila do Conde, EPE","[41.383183, -8.758784]",1375,99.1,1363,Northern,2024,11
2024-11,"Unidade Local de Saúde da Região de Leiria, EPE","[39.7418, -8.79444]",6744,88.0,5937,Central,2024,11
2024-11,"Unidade Local de Saúde de Coimbra, EPE","[40.217426, -8.410075]",19588,70.3,13761,Central,2024,11
2024-11,"Unidade Local de Saúde de Dão-Lafões, EPE","[40.6509, -7.91039]",5407,80.4,4348,Central,2024,11
2024-11,"Unidade Local de Saúde de Entre Douro e Vouga, EPE","[40.9295, -8.54567]",7970,89.8,7155,Northern,2024,11
2024-11,"Unidade Local de Saúde de Santa Maria, EPE","[38.7500648498535, -9.0]",10466,71.2,7448,Lisbon and Tagus Valley,2024,11
2024-11,"Unidade Local de Saúde de Vila Nova de Gaia/Espinho, EPE","[41.1254463195801, -8.0]",10298,90.9,9359,Northern,2024,11
2024-11,"Unidade Local de Saúde do Alentejo Central, EPE","[38.568838, -7.903064]",5729,50.1,2872,Alentejo,2024,11
2024-11,"Unidade Local de Saúde do Alto Ave, EPE","[41.488574, -8.338685]",7605,88.4,6726,Northern,2024,11
2024-11,"Unidade Local de Saúde do Alto Minho, EPE","[41.697519, -8.832517]",5468,78.3,4284,Northern,2024,11
2024-11,"Unidade Local de Saúde do Nordeste, EPE","[41.802452, -6.768198]",2728,75.7,2065,Northern,2024,11
2024-12,"Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.","[38.739946, -9.161139]",1235,74.8,924,Lisbon and Tagus Valley,2024,12
2024-12,"Instituto Português Oncologia  F. Gentil - Porto, E.P.E.","[41.1811, -8.60469]",2092,71.7,1500,Northern,2024,12
2024-12,"Unidade Local de Saúde Castelo Branco, EPE","[39.822737, -7.499876]",1815,86.1,1563,Central,2024,12
2024-12,"Unidade Local de Saúde da Guarda, EPE","[40.5309943471486, -7.0]",1520,75.1,1142,Central,2024,12
2024-12,"Unidade Local de Saúde de Amadora/Sintra, EPE","[38.7436332060551, -9.0]",6491,69.9,4540,Lisbon and Tagus Valley,2024,12
2024-12,"Unidade Local de Saúde de Santo António, EPE","[41.147283, -8.619536]",8229,81.3,6694,Northern,2024,12
2024-12,"Unidade Local de Saúde de Trás-os-Montes e Alto Douro, EPE","[41.310331, -7.760103]",4199,81.9,3438,Northern,2024,12
2024-12,"Unidade Local de Saúde do Alto Alentejo, EPE","[39.2999, -7.4267]",1693,68.9,1167,Alentejo,2024,12
2024-12,"Unidade Local de Saúde do Médio Tejo, EPE","[39.605565, -8.404399]",4573,84.8,3880,Lisbon and Tagus Valley,2024,12
2024-12,"Unidade Local de Saúde do Nordeste, EPE","[41.802452, -6.768198]",2579,73.9,1905,Northern,2024,12
2024-12,"Unidade Local de Saúde do Oeste, EPE","[39.4055519104004, -9.0]",2695,84.0,2264,Lisbon and Tagus Valley,2024,12
2018-01,"Unidade Local de Saúde do Baixo Alentejo, EPE","[38.014123, -7.8721227]",1830,72.2,1321,Alentejo,2018,1
2018-01,"Centro Hospitalar Universitário do Algarve,EPE","[37.0238973, -7.9281554]",8279,57.7,4781,Algarve,2018,1
2018-01,"Centro Hospitalar Cova da Beira, EPE","[40.2804158, -7.4922407]",1818,69.6,1265,Central,2018,1
2018-01,"Centro Hospitalar do Baixo Vouga, EPE","[40.6362453, -8.6543716]",5258,76.2,4008,Central,2018,1
2018-01,"Centro Hospitalar Tâmega e Sousa, EPE","[41.2494561, -8.264901]",6112,82.5,5041,Northern,2018,1
2018-02,"Centro Hospitalar Cova da Beira, EPE","[40.2804158, -7.4922407]",1753,69.6,1220,Central,2018,2
2018-02,"Centro Hospitalar do Baixo Vouga, EPE","[40.6362453, -8.6543716]",5126,78.5,4024,Central,2018,2
2018-02,"Centro Hospitalar Tondela-Viseu, EPE","[40.516364, -8.0827433]",8762,50.5,4423,Central,2018,2
2018-02,"Centro Hospitalar Lisboa Norte, EPE","[38.7500861, -9.1616116]",9162,66.9,6125,Lisbon and Tagus Valley,2018,2
2018-02,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","[41.1094138, -8.5972617]",7062,79.1,5583,Northern,2018,2
2018-03,"Centro Hospitalar Médio Tejo, EPE","[39.478072, -8.5404429]",4140,70.4,2916,Lisbon and Tagus Valley,2018,3
2018-03,"Hospital Fernando Fonseca, EPE","[38.7422257, -9.2264834]",6400,65.7,4205,Lisbon and Tagus Valley,2018,3
2018-03,"Centro Hospitalar de São João, EPE","[41.1831056, -8.6010558]",11530,73.7,8503,Northern,2018,3
2018-03,"Instituto Português Oncologia do Porto, EPE","[41.1785642, -8.6062881]",1599,63.2,1010,Northern,2018,3
2018-04,"Centro Hospitalar do Baixo Vouga, EPE","[40.6362453, -8.6543716]",4680,83.4,3903,Central,2018,4
2018-04,"Centro Hospitalar Tondela-Viseu, EPE","[40.516364, -8.0827433]",8914,47.9,4270,Central,2018,4
2018-04,"Centro Hospitalar Barreiro/Montijo, EPE","[38.6554005, -9.0592392]",2805,66.3,1860,Lisbon and Tagus Valley,2018,4
2018-04,"Centro Hospitalar Médio Tejo, EPE","[39.478072, -8.5404429]",4135,73.0,3017,Lisbon and Tagus Valley,2018,4
2018-04,"Hospital Distrital de Santarém, EPE","[39.2410946, -8.6937515]",3779,55.4,2093,Lisbon and Tagus Valley,2018,4
2018-04,"Centro Hospitalar do Porto, EPE","[41.1472498, -8.6172617]",6291,78.5,4936,Northern,2018,4
2018-04,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","[41.1094138, -8.5972617]",7365,80.1,5899,Northern,2018,4
2018-04,"Hospital Santa Maria Maior, EPE","[41.5324234, -8.6171561]",1421,97.9,1391,Northern,2018,4
2018-05,"Centro Hospitalar de Leiria, EPE","[39.7414812, -8.7982706]",6667,84.5,5636,Central,2018,5
2018-05,"Unidade Local de Saúde da Guarda, EPE","[40.5309916, -7.2734793]",2055,64.4,1323,Central,2018,5
2018-05,"Hospital de Cascais, PPP","[38.729006, -9.418267]",2344,86.5,2027,Lisbon and Tagus Valley,2018,5
2018-05,"Centro Hospitalar do Médio Ave, EPE","[41.3423984, -8.4802503]",2507,97.0,2432,Northern,2018,5
2018-05,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","[41.3828711, -8.7589945]",834,100.0,834,Northern,2018,5
2018-05,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","[41.3031784, -7.7515252]",5182,73.0,3782,Northern,2018,5
2018-05,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","[41.1094138, -8.5972617]",7642,81.1,6194,Northern,2018,5
2018-05,"Unidade Local de Saúde de Matosinhos, EPE","[41.1794456, -8.6745115]",7777,80.4,6249,Northern,2018,5
2018-06,"Centro Hospitalar Cova da Beira, EPE","[40.2804158, -7.4922407]",1966,71.8,1411,Central,2018,6
2018-06,"Centro Hospitalar Tondela-Viseu, EPE","[40.516364, -8.0827433]",9781,52.2,5102,Central,2018,6
2018-06,"Hospital de Loures, PPP","[38.821455, -9.176296]",5525,78.5,4336,Lisbon and Tagus Valley,2018,6
2018-06,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","[41.3031784, -7.7515252]",5207,72.0,3748,Northern,2018,6
2018-06,"Instituto Português Oncologia do Porto, EPE","[41.1785642, -8.6062881]",1558,63.7,992,Northern,2018,6
2018-07,"Unidade Local de Saúde do Baixo Alentejo, EPE","[38.014123, -7.8721227]",1227,69.8,856,Alentejo,2018,7
2018-07,"Unidade Local de Saúde do Litoral Alentejano, EPE","[38.0162314, -8.6956768]",1336,76.0,1016,Alentejo,2018,7
2018-07,"Centro Hospitalar do Baixo Vouga, EPE","[40.6362453, -8.6543716]",4246,85.2,3619,Central,2018,7
2018-07,"Centro Hospitalar Tondela-Viseu, EPE","[40.516364, -8.0827433]",9946,51.6,5135,Central,2018,7
2018-07,"Unidade Local de Saúde de Castelo Branco, EPE","[39.8212263, -7.4981271]",1206,85.2,1027,Central,2018,7
2018-07,"Centro Hospitalar Barreiro/Montijo, EPE","[38.6554005, -9.0592392]",2606,72.8,1896,Lisbon and Tagus Valley,2018,7
2018-07,"Centro Hospitalar de Setúbal, EPE","[38.5283754, -8.8818638]",6868,64.9,4454,Lisbon and Tagus Valley,2018,7
2018-07,"Centro Hospitalar do Oeste, EPE","[39.4054629, -9.1258493]",3802,64.8,2464,Lisbon and Tagus Valley,2018,7
2018-07,"Hospital de Vila Franca de Xira, PPP","[38.977235, -8.984506]",5385,61.6,3317,Lisbon and Tagus Valley,2018,7
2018-07,"Centro Hospitalar do Porto, EPE","[41.1472498, -8.6172617]",6109,81.1,4956,Northern,2018,7
2018-07,"Centro Hospitalar Entre Douro e Vouga, EPE","[40.9293884, -8.5458794]",5617,81.7,4588,Northern,2018,7
2018-07,"Unidade Local de Saúde do Alto Minho, EPE","[41.7056054, -8.8252713]",3975,84.0,3338,Northern,2018,7
2018-07,"Unidade Local de Saúde do Nordeste, EPE","[41.8056532, -6.7888197]",2016,82.0,1654,Northern,2018,7
2018-08,"Hospital Espírito Santo de Évora, EPE","[38.5684861, -7.9032848]",3995,66.7,2664,Alentejo,2018,8
2018-08,"Unidade Local de Saúde do Litoral Alentejano, EPE","[38.0162314, -8.6956768]",1522,76.0,1156,Alentejo,2018,8
2018-08,"Centro Hospitalar Universitário do Algarve,EPE","[37.0238973, -7.9281554]",7454,71.0,5295,Algarve,2018,8
2018-08,"Hospital Distrital da Figueira da Foz, EPE","[40.117897, -8.8586755]",1730,97.6,1689,Central,2018,8
2018-08,"Centro Hospitalar do Porto, EPE","[41.1472498, -8.6172617]",7062,80.6,5692,Northern,2018,8
2018-08,"Centro Hospitalar Entre Douro e Vouga, EPE","[40.9293884, -8.5458794]",5777,80.5,4649,Northern,2018,8
2018-08,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","[41.3031784, -7.7515252]",5407,68.7,3713,Northern,2018,8
2018-08,"Hospital de Braga, PPP","[41.56785, -8.398982]",17428,65.9,11484,Northern,2018,8
2018-08,"Unidade Local de Saúde do Nordeste, EPE","[41.8056532, -6.7888197]",1902,82.1,1561,Northern,2018,8
2018-09,"Centro Hospitalar Universitário do Algarve,EPE","[37.0238973, -7.9281554]",7493,69.1,5180,Algarve,2018,9
2018-09,"Centro Hospitalar do Baixo Vouga, EPE","[40.6362453, -8.6543716]",4375,81.1,3550,Central,2018,9
2018-09,"Unidade Local de Saúde de Castelo Branco, EPE","[39.8212263, -7.4981271]",1252,85.0,1064,Central,2018,9
2018-09,"Centro Hospitalar de Lisboa Ocidental, EPE","[38.708454, -9.216985]",5295,61.6,3264,Lisbon and Tagus Valley,2018,9
2018-09,"Centro Hospitalar Médio Tejo, EPE","[39.478072, -8.5404429]",4196,71.6,3003,Lisbon and Tagus Valley,2018,9
2018-09,"Instituto Português Oncologia de Lisboa, EPE","[38.7396768, -9.1634516]",1372,66.0,905,Lisbon and Tagus Valley,2018,9
2018-09,"Centro Hospitalar de São João, EPE","[41.1831056, -8.6010558]",12059,74.7,9012,Northern,2018,9
2018-09,"Centro Hospitalar Entre Douro e Vouga, EPE","[40.9293884, -8.5458794]",5649,80.5,4545,Northern,2018,9
2018-09,"Hospital da Senhora da Oliveira, Guimarães, EPE","[41.4387173, -8.3086907]",6019,75.0,4515,Northern,2018,9
2018-10,"Centro Hospitalar de Leiria, EPE","[39.7414812, -8.7982706]",7450,83.1,6191,Central,2018,10
2018-10,"Centro Hospitalar de Lisboa Ocidental, EPE","[38.708454, -9.216985]",5576,63.2,3525,Lisbon and Tagus Valley,2018,10
2018-10,"Centro Hospitalar Lisboa Norte, EPE","[38.7500861, -9.1616116]",9859,66.8,6589,Lisbon and Tagus Valley,2018,10
2018-10,"Hospital de Cascais, PPP","[38.729006, -9.418267]",2249,89.1,2003,Lisbon and Tagus Valley,2018,10
2018-10,"Hospital Garcia de Orta, EPE","[38.6658713, -9.1822554]",8906,49.4,4398,Lisbon and Tagus Valley,2018,10
2018-10,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","[41.3031784, -7.7515252]",5282,68.1,3597,Northern,2018,10
2018-10,"Unidade Local de Saúde do Nordeste, EPE","[41.8056532, -6.7888197]",1784,85.3,1521,Northern,2018,10
2018-11,"Unidade Local de Saúde do Baixo Alentejo, EPE","[38.014123, -7.8721227]",1046,80.6,843,Alentejo,2018,11
2018-11,"Hospital Distrital da Figueira da Foz, EPE","[40.117897, -8.8586755]",1982,98.5,1953,Central,2018,11
2018-11,"Centro Hospitalar de Lisboa Ocidental, EPE","[38.708454, -9.216985]",5718,64.1,3668,Lisbon and Tagus Valley,2018,11
2018-11,"Centro Hospitalar Médio Tejo, EPE","[39.478072, -8.5404429]",3949,72.6,2866,Lisbon and Tagus Valley,2018,11
2018-11,"Hospital Fernando Fonseca, EPE","[38.7422257, -9.2264834]",7590,68.5,5196,Lisbon and Tagus Valley,2018,11
2018-11,"Instituto Português Oncologia de Lisboa, EPE","[38.7396768, -9.1634516]",1429,69.7,996,Lisbon and Tagus Valley,2018,11
2018-11,"Centro Hospitalar Tâmega e Sousa, EPE","[41.2494561, -8.264901]",5339,86.4,4611,Northern,2018,11
2018-11,"Instituto Português Oncologia do Porto, EPE","[41.1785642, -8.6062881]",1822,68.0,1239,Northern,2018,11
2018-12,"Unidade Local de Saúde do Litoral Alentejano, EPE","[38.0162314, -8.6956768]",1603,75.1,1204,Alentejo,2018,12
2018-12,"Centro Hospitalar Cova da Beira, EPE","[40.2804158, -7.4922407]",2090,68.6,1434,Central,2018,12
2018-12,"Centro Hospitalar Tondela-Viseu, EPE","[40.516364, -8.0827433]",10000,48.6,4862,Central,2018,12
2018-12,"Centro Hospitalar Barreiro/Montijo, EPE","[38.6554005, -9.0592392]",2536,72.6,1840,Lisbon and Tagus Valley,2018,12
2018-12,"Centro Hospitalar Lisboa Norte, EPE","[38.7500861, -9.1616116]",10756,63.8,6860,Lisbon and Tagus Valley,2018,12
2018-12,"Unidade Local de Saúde do Nordeste, EPE","[41.8056532, -6.7888197]",1888,84.0,1585,Northern,2018,12
2019-01,"Centro Hospitalar do Baixo Vouga, EPE","[40.6362453, -8.6543716]",3990,88.1,3515,Central,2019,1
2019-01,"Centro Hospitalar e Universitário de Coimbra, EPE","[40.2191523, -8.4098211]",18953,60.1,11396,Central,2019,1
2019-01,"Hospital Distrital da Figueira da Foz, EPE","[40.117897, -8.8586755]",1959,97.4,1908,Central,2019,1
2019-01,"Centro Hospitalar de Lisboa Ocidental, EPE","[38.708454, -9.216985]",6169,61.8,3812,Lisbon and Tagus Valley,2019,1
2019-01,"Hospital Fernando Fonseca, EPE","[38.7422257, -9.2264834]",7613,63.8,4856,Lisbon and Tagus Valley,2019,1
2019-01,"Centro Hospitalar do Porto, EPE","[41.1472498, -8.6172617]",8750,77.3,6763,Northern,2019,1
2019-01,"Centro Hospitalar Entre Douro e Vouga, EPE","[40.9293884, -8.5458794]",5750,82.0,4714,Northern,2019,1
2019-01,"Instituto Português Oncologia do Porto, EPE","[41.1785642, -8.6062881]",1787,66.8,1193,Northern,2019,1
2019-02,"Centro Hospitalar Universitário do Algarve,EPE","[37.0238973, -7.9281554]",7032,75.2,5289,Algarve,2019,2
2019-02,"Centro Hospitalar Cova da Beira, EPE","[40.2804158, -7.4922407]",1858,70.1,1302,Central,2019,2
2019-02,"Centro Hospitalar de Leiria, EPE","[39.7414812, -8.7982706]",8213,73.8,6064,Central,2019,2
2019-02,"Hospital Distrital da Figueira da Foz, EPE","[40.117897, -8.8586755]",1934,96.0,1857,Central,2019,2
2019-02,"Centro Hospitalar Médio Tejo, EPE","[39.478072, -8.5404429]",3786,76.0,2879,Lisbon and Tagus Valley,2019,2
2019-02,"Hospital de Vila Franca de Xira, PPP","[38.977235, -8.984506]",5199,66.7,3470,Lisbon and Tagus Valley,2019,2
2019-02,"Hospital Distrital de Santarém, EPE","[39.2410946, -8.6937515]",3812,65.0,2478,Lisbon and Tagus Valley,2019,2
2019-02,"Centro Hospitalar Tâmega e Sousa, EPE","[41.2494561, -8.264901]",4734,86.0,4073,Northern,2019,2
2019-02,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","[41.3031784, -7.7515252]",4671,73.2,3417,Northern,2019,2
2019-03,"Centro Hospitalar Cova da Beira, EPE","[40.2804158, -7.4922407]",1707,70.2,1198,Central,2019,3
2019-03,"Centro Hospitalar de Leiria, EPE","[39.7414812, -8.7982706]",8151,71.4,5820,Central,2019,3
2019-03,"Centro Hospitalar de Lisboa Ocidental, EPE","[38.708454, -9.216985]",5487,57.8,3174,Lisbon and Tagus Valley,2019,3
2019-03,"Centro Hospitalar do Porto, EPE","[41.1472498, -8.6172617]",9395,78.7,7393,Northern,2019,3
2019-03,"Centro Hospitalar Entre Douro e Vouga, EPE","[40.9293884, -8.5458794]",6480,83.1,5384,Northern,2019,3
2019-03,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","[41.3828711, -8.7589945]",942,99.7,939,Northern,2019,3
2019-03,"Hospital da Senhora da Oliveira, Guimarães, EPE","[41.4387173, -8.3086907]",5773,76.8,4436,Northern,2019,3
2019-03,"Hospital Santa Maria Maior, EPE","[41.5324234, -8.6171561]",1169,99.7,1166,Northern,2019,3
2019-03,"Unidade Local de Saúde de Matosinhos, EPE","[41.1794456, -8.6745115]",6085,81.2,4944,Northern,2019,3
2019-04,"Centro Hospitalar Cova da Beira, EPE","[40.2804158, -7.4922407]",1970,72.5,1429,Central,2019,4
2019-04,"Unidade Local de Saúde da Guarda, EPE","[40.5309916, -7.2734793]",1915,70.8,1356,Central,2019,4
2019-04,"Hospital Fernando Fonseca, EPE","[38.7422257, -9.2264834]",7092,61.3,4349,Lisbon and Tagus Valley,2019,4
